N,P,K,temperature,humidity,ph,rainfall,crop
56.6402,42.4547,74.3187,15.3701,77.7225,5.6826,86.708,strawberry
119.839,47.1653,65.2723,19.8643,83.939,6.4518,112.1678,tomato
25.428,124.1812,156.4127,24.7854,77.5887,6.1482,66.5325,apple
22.096,126.3943,158.973,17.6632,53.4841,6.3465,127.288,apple
83.381,84.7045,78.6542,14.9669,84.0362,5.3546,50.8074,strawberry
94.3468,41.5657,61.3003,22.8554,66.2402,6.2045,160.6725,maize
96.2771,48.7663,44.456,23.8644,70.4027,6.4313,71.5448,maize
57.1059,38.5095,87.4631,13.344,82.054,6.2998,90.959,strawberry
123.0328,32.8939,89.234,22.0709,70.8362,5.6519,79.7524,strawberry
95.158,44.2788,68.0197,23.9575,65.6476,5.9981,87.3042,peach
89.0734,69.4391,32.0022,24.6216,58.3607,6.1857,103.9124,maize
76.8851,19.6843,51.1684,14.3305,81.1799,6.3419,60.6648,cherry
76.3537,26.9536,55.489,20.1876,62.5387,5.9374,70.3639,cherry
68.4211,44.0455,74.0182,15.1323,71.526,5.7332,84.0622,strawberry
76.6419,36.6134,86.6763,21.3462,71.0742,6.0854,74.3933,strawberry
77.6267,29.2309,51.5835,21.7161,76.288,6.2344,84.1503,maize
23.8242,68.4575,88.9267,21.4202,73.0784,6.1855,107.4383,potato
68.6193,44.694,86.8694,15.8744,76.8825,5.2492,70.5463,strawberry
99.5199,45.658,72.3485,21.6254,78.6538,5.9354,66.6923,tomato
34.4928,61.1699,22.6704,26.3345,56.8425,6.8451,219.7356,maize
104.1631,55.995,68.8799,18.2252,58.2674,6.919,113.8326,peach
127.7225,48.5991,70.3729,31.6484,67.1059,6.1222,75.1829,tomato
116.4854,85.2791,93.8113,24.0827,92.1105,6.621,120.92,tomato
91.7374,33.7734,52.1057,17.5594,70.0825,6.4347,63.4412,peach
132.0486,68.7291,111.7355,24.0023,74.1175,5.3969,91.6459,potato
61.0407,49.1739,69.0857,16.8451,59.0207,6.3354,34.1435,peach
93.8872,14.9329,99.8969,22.9152,57.182,5.8191,80.2816,peach
140.0,59.3906,97.7309,21.1205,59.4914,6.0311,45.4517,bell_pepper
90.9719,44.9002,67.1995,21.1563,68.0243,6.5131,69.7849,peach
7.2654,133.3253,150.5214,19.8449,69.6994,5.562,53.4652,apple
109.1084,53.0056,30.068,30.988,76.2715,6.3243,105.993,bell_pepper
99.0243,52.1257,106.2207,16.9488,63.9387,5.7272,89.1944,potato
94.5097,55.6223,79.1062,21.026,79.6663,5.718,62.3938,bell_pepper
74.3047,40.0337,70.2989,24.8222,77.8574,6.4076,110.8114,tomato
107.4432,49.3873,132.0479,17.6011,64.3838,6.41,135.1937,potato
4.3439,51.7716,63.0507,22.7408,52.1651,7.0425,103.2656,grapes
110.4963,56.557,70.8806,23.5187,64.2944,6.1142,97.6799,cherry
99.0255,48.2063,38.2878,23.9146,72.7803,6.1529,101.871,maize
71.8748,40.9527,75.0657,27.8954,55.4949,5.1968,54.0184,bell_pepper
137.6934,55.3967,75.3054,26.5205,65.8512,6.1783,104.7594,tomato
126.9794,67.887,79.2436,20.669,62.0075,7.0603,99.0378,bell_pepper
19.8486,145.0,151.6417,15.4505,56.2574,6.491,108.0387,apple
36.4135,61.0828,25.0219,26.5275,57.0752,6.8112,215.1801,maize
22.0879,117.4722,156.9975,23.7039,72.8492,5.7238,131.0922,apple
30.118,116.6245,135.9251,11.4178,76.0616,6.416,44.6837,apple
78.914,53.7581,68.0027,22.2807,79.0909,6.1773,65.7751,strawberry
52.3958,60.4623,85.1381,24.6493,77.8368,5.9323,111.6989,tomato
106.4794,59.8104,88.5332,14.1316,59.6929,6.228,74.5274,cherry
60.6126,41.982,84.7655,14.4595,83.0156,6.0711,93.0612,strawberry
110.8626,53.2712,89.8131,30.0299,81.0603,6.6409,109.68,tomato
90.072,50.1738,71.198,21.8323,72.176,5.6626,137.3866,potato
94.6185,68.3238,67.3071,25.4205,66.0701,7.0519,108.01,tomato
64.335,29.8285,82.0197,16.9571,67.6844,6.724,80.7481,cherry
20.8416,140.53,165.9733,16.4224,76.8665,6.8089,76.7197,apple
85.9201,40.7315,54.5551,22.0803,57.5033,6.5165,53.9076,peach
3.6844,50.709,57.9051,24.0073,50.0643,6.4778,114.9574,grapes
109.3159,81.9955,79.6698,18.4871,49.9111,6.7649,113.9694,tomato
42.8102,43.3294,56.4547,17.8866,52.6373,5.7433,65.2852,cherry
93.0477,56.5646,103.6021,21.2049,64.2087,7.0024,85.5432,peach
18.1737,49.2055,69.9696,26.9199,47.6735,7.0242,65.9755,grapes
74.2688,32.2956,59.306,31.5729,68.8699,5.8462,78.4069,maize
100.7322,28.6397,91.521,18.4892,48.0132,5.9115,90.1314,potato
55.4134,120.2131,140.805,17.4779,78.0762,5.9236,140.3227,apple
92.4402,47.3727,116.6251,25.9775,79.2815,5.68,39.9598,bell_pepper
30.2038,41.1774,88.7992,21.6547,75.496,6.0437,79.1166,strawberry
97.7761,50.602,89.6936,24.1327,55.0952,6.0773,58.1642,peach
68.4224,35.9864,66.6901,21.6463,64.6728,5.7392,76.6243,peach
3.1272,51.9865,50.9051,25.8844,56.2469,6.2842,66.0949,grapes
69.5894,52.7185,68.2068,12.8116,58.2848,5.6418,93.6736,cherry
97.2727,41.8407,117.5449,19.4571,73.891,5.9807,80.746,potato
30.2452,55.257,40.8209,26.3639,57.2368,6.1015,64.2377,grapes
79.9659,49.3007,34.8294,25.3386,78.1941,5.8743,64.9953,maize
68.9753,37.0523,58.939,26.8818,58.0438,7.0049,63.6581,peach
8.2862,128.7751,143.7976,16.3625,64.8526,6.0909,127.1505,apple
87.8009,49.2272,78.6203,29.0971,51.6042,6.1304,94.1368,tomato
123.5857,65.1841,94.7722,18.8866,52.5659,5.5509,95.5919,potato
48.7531,48.6816,88.2522,26.2806,50.7495,5.913,94.4918,tomato
72.5693,40.1348,97.6577,17.0057,83.1935,5.6581,94.5641,potato
68.6272,59.2493,41.163,23.0462,59.2862,6.1625,165.907,maize
6.2287,124.9207,158.2683,16.2596,61.6196,6.3091,145.106,apple
96.041,51.0186,38.7327,29.7145,55.8528,6.3818,104.5814,maize
49.4188,32.5055,73.6137,21.9696,57.7165,6.1002,31.6081,grapes
76.9608,33.2025,93.7337,15.7218,70.1059,5.6205,125.8776,potato
82.6532,52.6859,106.7349,13.2561,79.7232,6.5364,105.1231,cherry
43.7268,20.6793,61.149,16.3968,51.1627,6.6978,76.3803,cherry
89.3785,46.4273,112.5164,18.7042,69.8543,6.1779,102.542,potato
117.5006,58.0416,68.0823,27.0302,61.0292,5.5694,122.21,bell_pepper
84.8247,31.9342,71.1634,10.9712,62.2172,6.0591,110.6682,potato
5.8344,50.5315,42.2364,24.302,52.5509,6.3185,99.9603,grapes
67.4055,39.6874,71.4155,25.7165,49.6312,6.0796,42.6562,peach
72.7001,41.0087,123.6848,15.4004,73.8176,6.2372,80.7101,cherry
114.4253,46.1001,43.6499,19.7577,73.9895,6.4923,72.3948,peach
53.9839,53.6988,93.1842,19.6219,68.939,6.1465,94.6976,strawberry
34.9736,35.8367,49.8456,23.4364,63.2281,7.2073,15.4942,grapes
69.2989,24.3707,58.0909,14.2258,41.8685,6.228,55.7513,cherry
73.1306,42.7563,24.3742,26.7183,75.1118,6.1103,116.6204,maize
95.6341,55.9682,51.9111,24.5082,71.0147,5.9698,60.8127,bell_pepper
89.5247,72.9799,112.1896,31.4797,68.6813,7.4283,121.9563,tomato
68.8136,34.2103,80.5973,28.3938,88.0341,6.6697,100.9738,tomato
126.5035,59.9095,75.6277,23.6524,100.0,5.6601,76.3443,bell_pepper
86.9942,55.8169,59.2183,24.4372,64.8939,7.012,138.9778,maize
51.2451,41.7694,44.1531,13.123,76.9904,5.4403,78.5785,strawberry
81.9297,64.6757,103.4217,23.272,62.0396,6.4926,145.7121,tomato
94.9936,41.3055,90.2725,16.5968,71.862,5.9181,109.6799,potato
121.3204,33.5532,91.1619,19.738,63.7134,5.4523,115.5204,potato
75.3119,66.244,44.3252,17.7549,72.0656,6.5086,121.3617,cherry
27.5176,112.0282,150.3635,14.0815,88.6444,6.406,121.9691,apple
56.9441,42.6814,71.1702,19.1213,71.3439,6.5703,37.6851,peach
90.8623,49.8,54.1124,25.5661,65.3601,7.0088,108.3102,maize
99.3519,53.9609,85.6874,19.4782,66.4147,6.1145,38.3941,potato
16.5733,117.7491,153.9257,19.0273,63.7927,6.7859,114.0785,apple
16.9432,131.0221,152.2198,20.6312,68.8236,6.1542,111.6932,apple
119.6554,51.7574,87.5501,27.0065,73.8796,6.7127,122.1971,bell_pepper
70.6462,71.3246,91.3154,32.6902,79.1769,6.2105,112.8598,tomato
118.163,48.2262,75.1025,22.7725,72.3414,6.2389,128.9439,bell_pepper
54.4167,41.3741,52.6932,19.981,45.2427,6.4299,151.5511,maize
37.2976,137.6179,150.3221,14.3356,71.3268,6.6421,79.6405,apple
85.8783,52.6795,28.73,26.3787,70.9708,6.1564,99.1781,maize
88.5717,41.4458,56.6868,21.5555,78.3075,6.4037,29.1463,peach
64.5382,52.4808,101.9994,13.7114,67.8947,6.192,143.6351,potato
138.4642,49.1713,68.3253,25.1807,61.9968,5.9344,102.8882,bell_pepper
92.9283,41.0736,48.7813,22.6814,62.1162,6.6186,47.162,maize
42.9897,32.2033,113.8678,16.4292,81.7203,6.1246,63.4326,strawberry
66.461,40.8796,88.257,25.5013,63.7026,6.6206,76.4056,peach
78.9528,48.5418,37.2973,24.789,88.0012,6.3796,88.6131,maize
70.0991,74.2533,112.3765,15.6501,74.4339,6.1849,113.0822,potato
97.4623,71.2138,80.78,27.7388,84.2465,7.0306,112.6124,tomato
86.8339,38.9207,76.1932,23.4708,67.0865,6.8209,35.1458,peach
123.7105,75.6526,119.5767,18.873,68.4077,5.4048,106.201,potato
88.1191,76.6777,70.9254,29.1639,69.7053,6.0436,82.2085,bell_pepper
5.5565,121.3205,142.6134,17.6223,65.329,5.3253,157.6716,apple
34.0356,126.5226,165.8106,16.6553,70.7503,6.315,153.0373,apple
130.013,54.8483,117.1974,24.4703,55.7358,6.1205,108.2279,bell_pepper
38.1971,114.9694,146.6706,12.992,58.5036,6.4981,119.0771,apple
104.8709,69.7368,89.8568,28.2551,78.9369,6.4999,95.0582,bell_pepper
85.7218,62.0029,68.1344,27.7619,74.3071,6.9607,84.7742,tomato
99.0723,73.3319,82.5257,27.8824,71.6256,5.8062,99.2362,tomato
81.8149,33.482,74.7142,18.5748,68.0428,5.6139,116.0495,potato
106.3869,38.9423,103.0658,26.2282,71.3856,6.8811,96.4648,tomato
14.7927,134.2924,144.629,20.23,74.105,5.9771,136.9057,apple
98.6539,43.5776,141.2035,19.2571,73.2781,6.0163,95.7366,potato
133.9692,27.0336,91.7212,20.4901,56.2637,5.9293,108.2488,bell_pepper
76.9133,59.5181,61.3522,21.4597,66.5122,6.2183,96.5905,peach
92.5506,56.3932,29.193,25.9316,58.1645,6.5092,95.2147,maize
54.7897,119.3674,147.7843,18.2328,61.4283,5.3844,29.0859,apple
79.8649,37.2988,61.1171,16.0676,86.3826,5.4065,114.3757,strawberry
66.7708,48.5047,107.9734,25.5919,80.8851,5.7705,166.0939,potato
118.4548,60.7654,113.0721,31.4186,74.9197,6.2426,52.3522,tomato
93.0588,65.1923,80.0617,19.9732,69.7448,6.3592,109.2237,bell_pepper
140.0,67.9353,77.4867,22.5635,68.6904,5.9449,101.6315,tomato
99.1954,50.0591,53.8384,23.6953,52.1731,6.7814,90.6181,maize
75.3589,26.8323,61.7004,21.6394,54.9803,5.3933,64.4083,potato
108.8699,48.4251,75.5504,22.509,82.362,6.0523,99.0455,bell_pepper
70.0961,38.6799,40.1546,25.8627,76.2275,6.5456,87.6084,maize
77.9529,45.271,101.6826,15.6355,66.2963,6.3739,84.658,strawberry
74.2479,49.0605,77.1344,18.4523,81.4244,5.9009,72.455,strawberry
134.4952,55.5676,113.6226,24.0803,74.7409,5.7293,126.4445,tomato
82.9721,49.3383,96.1115,15.6717,70.1489,5.7756,103.1142,strawberry
54.7242,49.7844,73.1203,15.3415,65.3222,6.0343,72.5539,strawberry
85.8462,52.7856,38.1514,19.9635,56.0725,6.6205,105.0172,peach
90.6099,49.7168,40.4477,31.0513,76.6909,6.0903,96.113,maize
31.4048,45.581,36.8544,22.1019,55.7748,6.0222,91.069,cherry
75.4878,35.9287,63.0272,21.3769,48.2573,6.6063,87.2176,cherry
83.9787,42.0569,48.9395,18.7945,100.0,6.4014,65.0056,cherry
114.09,65.6724,56.5495,19.1946,70.6827,5.7081,70.1877,peach
33.6238,35.6634,49.5946,23.2663,63.7868,7.2185,12.952,grapes
47.0073,57.4027,55.3595,18.6418,86.5885,6.352,118.3657,strawberry
112.6024,45.074,38.4955,25.503,48.5975,6.0505,139.2698,maize
10.5693,47.6891,83.623,24.8943,43.5369,6.1433,44.3085,grapes
92.1909,65.5073,80.7921,24.6399,68.4721,6.0351,114.662,potato
102.9179,48.5279,141.3903,19.775,74.4721,5.6274,53.8913,potato
63.3688,28.8162,58.1109,20.1504,54.2604,7.2479,101.4856,peach
18.1276,43.1052,51.7638,24.0493,60.5574,6.2588,141.5294,grapes
124.9153,66.807,77.3154,24.7592,67.5535,5.924,91.3205,bell_pepper
4.8248,57.0216,62.1799,23.5482,52.5478,6.1406,15.9452,grapes
26.1989,121.6629,147.5104,17.816,54.0032,6.3546,128.6245,apple
79.5186,49.2865,106.9276,20.6109,64.402,5.5215,95.9924,peach
96.5633,29.6678,142.0066,25.3422,55.8192,6.2161,35.7085,tomato
113.1871,83.4891,60.7134,24.4786,52.9631,6.2575,99.9199,bell_pepper
119.0295,66.7637,79.6866,22.8944,62.4176,6.9389,55.7471,tomato
79.2368,29.8199,51.3681,21.6613,76.4886,6.2871,83.2791,maize
117.5266,58.5715,76.6881,17.5838,56.3847,6.0007,52.9527,bell_pepper
47.2042,50.3452,88.3999,20.0347,51.9223,6.6722,28.7251,peach
82.1419,48.4049,89.9147,13.0385,63.3288,6.3238,62.6573,cherry
95.953,46.4117,103.065,14.5616,80.1345,5.6325,117.953,potato
52.6708,47.783,54.2613,24.5443,62.9217,6.035,168.5262,maize
53.6429,62.7427,88.3179,18.1442,83.0392,5.5786,100.4944,strawberry
136.2152,53.2067,79.0882,25.1194,68.9843,7.056,90.0351,tomato
30.8112,130.5518,137.5204,16.607,52.7441,5.0084,131.1385,apple
87.1262,40.2463,77.0909,22.5209,67.4444,5.5422,70.0982,strawberry
54.2691,60.7166,57.8502,22.8448,67.8361,6.8121,89.8589,maize
122.5711,57.5341,63.5091,20.7852,79.8159,6.4631,108.3234,bell_pepper
77.243,59.3901,70.3034,17.3688,67.9914,5.8121,98.8142,strawberry
13.624,114.6592,168.4831,17.7948,72.2459,6.2373,83.9384,apple
96.9216,38.9134,62.0148,23.967,70.7901,6.7591,44.5121,peach
119.1251,103.7564,75.0886,25.7857,69.7692,6.8698,107.3016,tomato
80.1865,43.1827,111.0847,20.8756,71.9902,5.9858,58.8304,peach
23.777,122.3835,139.8909,16.6047,62.5395,5.5541,122.3482,apple
85.8927,38.0955,33.4983,26.8044,51.2624,6.8226,102.4698,maize
125.8839,50.2758,117.7174,20.7573,72.6002,5.9833,86.3196,bell_pepper
71.7622,42.0869,56.9165,15.4877,56.1044,7.4597,125.7501,maize
80.5864,48.9429,80.1425,23.8051,69.0761,5.8685,91.5008,bell_pepper
140.0,38.2889,81.4304,23.9129,78.1176,6.9913,124.3667,tomato
14.8266,36.8302,37.9938,25.4486,66.2192,6.5577,53.1907,grapes
79.524,41.027,62.3958,22.7544,66.2739,5.8426,63.4945,cherry
136.082,50.0557,65.8054,25.4442,81.3395,6.4057,102.263,bell_pepper
65.8585,30.9603,74.6851,19.944,60.2699,6.2079,86.245,peach
59.8838,61.2879,91.5754,17.2315,68.0334,5.94,85.7871,peach
86.1647,50.2375,67.3456,17.2782,60.7265,6.2487,34.8299,cherry
99.2707,32.5412,99.4521,13.8212,68.6817,6.2113,69.403,cherry
37.3528,120.444,159.9895,22.9302,68.3126,6.5505,124.5696,apple
63.5236,50.7239,76.0514,16.3536,69.2123,7.1785,98.7044,cherry
31.8172,117.5686,154.6992,20.0605,54.8737,5.6997,108.9147,apple
51.7251,41.1574,46.3183,19.6024,67.9616,5.3943,83.0214,cherry
68.3935,45.2001,64.1551,14.0624,70.9959,6.3624,98.3556,cherry
101.2093,15.6638,94.7475,16.2212,71.2071,6.1642,157.8319,strawberry
112.4443,69.9458,94.0256,24.9196,88.2074,5.0718,140.5132,tomato
121.7331,56.9371,91.5404,23.084,74.6136,6.3447,118.9029,bell_pepper
103.7248,51.7832,48.8244,17.9564,57.6892,6.7758,102.2022,peach
74.7344,56.8753,38.6935,21.2147,65.5068,6.4209,137.2521,maize
45.8696,42.8041,48.4396,19.4313,58.787,6.4972,102.9172,grapes
134.5232,35.5307,81.4493,17.4664,81.9287,6.0234,111.7023,potato
43.432,50.8984,59.1656,21.5887,48.6535,6.6681,45.4283,grapes
78.6954,67.0248,83.3746,21.1114,82.3099,6.3557,108.3449,bell_pepper
99.1554,31.0914,54.7046,22.8594,52.3714,7.0085,100.4612,maize
49.5428,37.7734,96.666,18.5233,73.8418,5.6857,89.3824,cherry
25.2619,44.6778,69.4373,24.6092,47.1258,6.7504,14.5307,grapes
91.4015,47.8995,92.7106,29.7949,67.2631,6.0288,64.4518,tomato
64.919,35.5475,78.2304,13.8157,84.7991,6.0979,131.6886,strawberry
90.6645,32.3891,43.5732,16.461,69.8593,6.2841,86.0654,cherry
96.2634,47.95,71.5339,21.603,78.9564,5.9879,126.7718,bell_pepper
48.9431,31.6174,58.3252,18.8811,63.6339,6.483,112.3328,cherry
6.6099,139.6775,155.7634,14.463,63.3519,5.7095,119.2413,apple
58.9195,23.4022,89.3126,16.0725,88.1978,5.8771,57.7563,strawberry
96.1859,47.929,91.0895,21.1548,62.0346,7.3422,84.0013,peach
109.5243,54.6086,61.1147,20.8113,52.9468,6.9737,50.9923,peach
68.992,44.757,96.3605,25.995,69.6884,6.644,69.9563,peach
102.3399,45.3592,108.0526,14.0664,70.9817,5.2747,75.243,potato
139.3338,37.8511,53.6582,20.6371,51.4611,6.2805,99.3606,bell_pepper
48.8667,35.0161,51.9565,20.093,65.3577,6.41,63.5891,cherry
103.6331,43.2478,105.6438,21.2499,59.5624,6.5983,78.6386,bell_pepper
70.5737,38.5494,40.9683,25.5328,76.0805,6.5425,91.4464,maize
122.6288,46.1372,83.601,27.9711,79.0195,5.775,123.3018,bell_pepper
89.4506,42.4787,79.8916,20.1055,71.6052,6.387,69.9366,cherry
77.0894,45.025,31.1701,16.7857,58.2822,7.229,50.5293,cherry
82.4902,48.0309,52.807,26.3528,76.7184,5.6224,115.7008,maize
16.8151,29.3005,58.5684,24.1687,40.7575,6.5646,121.4167,grapes
105.0999,84.9363,86.8509,15.6413,67.9035,6.8194,103.9007,tomato
28.5213,121.6609,150.9759,17.7701,69.796,6.608,74.0795,apple
120.5997,67.4808,89.4265,27.7248,74.9113,5.5522,141.3422,bell_pepper
60.5171,52.5715,85.0412,26.3579,84.9248,6.2183,127.5945,tomato
129.8335,48.5493,60.2611,26.6341,57.6873,6.2633,94.2922,tomato
71.9833,41.9034,88.5226,14.253,69.6884,6.2142,72.2259,peach
86.0286,39.2096,88.9132,15.7145,60.0093,5.8286,91.9273,strawberry
83.9914,20.325,147.2957,17.6679,59.9371,6.5013,96.2911,potato
83.3517,35.2814,48.7201,16.5862,86.4043,5.5099,67.5409,strawberry
120.7723,41.1481,106.2591,24.6963,81.8592,6.0786,128.8121,tomato
123.9573,40.5404,90.5655,28.927,85.4655,6.312,102.1207,bell_pepper
106.2852,34.249,78.3834,20.6598,70.551,5.3791,86.2234,potato
88.5887,43.0805,21.1796,16.6363,83.9126,5.4215,102.2628,potato
131.8618,78.5418,122.1611,31.617,64.082,6.0217,85.2332,bell_pepper
78.2536,44.8261,25.5742,25.6984,70.2656,6.6055,72.3539,maize
97.3556,48.0427,98.9926,19.6491,74.3292,5.6123,148.3953,potato
6.2906,118.6853,145.9683,19.0814,66.3091,5.3805,91.7017,apple
133.4962,58.7475,59.3819,32.2102,62.6698,5.6369,49.5744,bell_pepper
52.4909,56.3954,75.3962,17.2092,76.7415,5.2351,115.333,strawberry
9.9951,44.0365,48.8636,25.9358,54.8353,6.6784,82.9553,grapes
109.2727,51.9961,122.926,15.4005,91.5578,6.04,120.7235,potato
87.3995,56.7088,49.0657,26.6296,69.2767,6.6792,76.2638,bell_pepper
89.5457,62.331,77.0119,21.6434,58.4308,6.6221,100.231,peach
106.7573,62.633,104.8749,25.8837,60.6867,6.6029,113.3267,bell_pepper
20.9968,41.0686,56.871,21.9429,60.3249,6.2374,15.2455,grapes
83.8319,37.9603,82.966,24.448,69.1493,6.2698,97.703,peach
84.1234,43.0122,56.5656,23.3836,63.0813,7.0937,47.3443,cherry
71.531,39.0927,26.9561,18.9094,54.6022,5.6622,59.1288,cherry
71.1691,63.5673,70.7693,12.4979,66.4815,5.8648,41.0817,cherry
32.6095,57.8345,56.079,26.8961,52.5939,6.0831,100.6145,grapes
48.9363,126.8072,163.5607,20.9525,66.5084,5.8817,148.4447,apple
113.0407,31.0404,102.5206,25.1921,58.3954,5.5355,79.5763,peach
67.2004,50.7875,57.5314,20.7287,57.3907,6.6021,108.2287,peach
15.3489,135.4124,143.6404,20.0261,74.6317,6.0012,140.5658,apple
77.8992,37.8111,104.5755,22.187,71.9804,6.5584,185.1604,tomato
92.2302,61.5795,70.265,28.0128,58.3816,6.4993,140.1304,tomato
55.2825,41.5119,46.923,16.0344,49.833,5.4904,42.3153,cherry
32.2484,141.8838,157.4523,19.2736,70.6569,6.1563,130.2429,apple
96.8586,45.4904,80.8621,24.6367,67.1781,6.3886,130.2329,bell_pepper
22.8629,65.2209,49.2244,25.4085,39.2685,6.0098,80.5432,grapes
37.2889,114.8346,147.4019,12.9486,57.9487,6.4985,122.0928,apple
69.4357,38.5859,35.9416,24.5118,59.8314,6.3446,80.0037,cherry
119.9153,57.9058,39.1983,26.5809,80.2313,7.2186,147.218,maize
36.5668,115.0182,151.1724,20.3445,52.4695,6.7022,151.1061,apple
35.6265,77.1373,41.8621,18.8901,74.0276,6.2461,54.5332,grapes
36.602,38.552,135.4657,12.4841,66.7261,5.4923,32.926,potato
83.4352,71.7476,74.0134,13.4118,61.1296,6.0271,73.5058,peach
93.4979,42.5954,112.6353,14.264,77.1996,5.6205,151.3082,potato
130.164,47.1032,99.7097,17.5296,76.9111,6.0352,87.9821,potato
68.7308,46.2523,134.5272,22.0927,87.1015,5.7172,87.9782,potato
55.5613,39.3247,55.968,16.9348,76.5859,5.9956,101.1419,strawberry
77.6475,65.4996,44.6319,21.1449,56.0368,5.8178,141.8797,potato
20.2801,130.3442,160.5666,14.1991,50.3253,5.8965,84.2092,apple
76.8887,65.5237,76.4352,14.7099,79.304,6.5521,77.2632,cherry
40.4818,139.1477,137.9159,21.5126,61.8404,5.0745,113.3024,apple
105.4983,52.8843,80.3988,22.766,70.6431,6.6742,109.2387,tomato
77.3711,61.2449,87.1269,19.3466,66.9704,5.78,100.4556,strawberry
93.5189,63.6759,109.063,21.0756,67.2459,5.8192,126.0712,potato
78.4533,32.2214,45.1605,15.3816,67.0773,6.4514,78.802,cherry
140.0,70.411,137.337,25.5096,61.5601,6.0452,112.1672,tomato
94.9233,52.8402,54.4456,23.4855,37.5285,6.4995,20.2475,peach
46.5476,46.4176,80.1815,20.9772,54.9656,6.5197,73.5364,cherry
83.8861,65.9573,68.1077,18.1429,46.6004,6.7418,95.6618,cherry
44.7745,47.21,90.4246,14.4134,83.0473,6.4267,65.6824,strawberry
3.8046,103.9806,138.7873,20.8579,67.8537,6.3071,128.3724,apple
73.2987,56.7862,56.5742,20.8931,73.367,5.6569,69.9016,cherry
65.5113,51.8184,92.5297,17.8002,76.9551,5.681,76.9913,strawberry
96.59,51.5075,77.9774,15.566,68.9692,6.8663,65.7488,peach
102.1199,27.2888,40.0268,22.4445,63.4852,6.2093,110.5103,maize
76.9037,56.6409,123.0269,27.6414,52.4696,5.92,117.892,tomato
18.892,137.0332,154.8637,17.5669,69.8295,5.9899,133.4628,apple
94.7628,44.5086,64.8663,14.7506,66.3628,6.4607,102.5083,cherry
65.5282,34.8226,96.4839,19.4745,90.1179,5.2304,66.2241,strawberry
23.11,45.5774,66.0146,18.5137,64.701,6.3168,77.5937,cherry
54.7251,44.9301,64.638,20.798,64.5955,6.6478,88.2239,cherry
99.8493,50.1817,61.9016,19.4662,62.4401,5.9817,61.2258,peach
129.6268,38.6775,52.5585,32.7057,61.9979,6.9858,45.2101,tomato
82.1314,45.4941,43.8269,26.8244,79.8318,6.624,134.536,maize
10.9053,50.6256,43.2635,22.6081,67.6201,6.8974,123.6959,grapes
62.7603,63.4331,107.2971,22.4313,81.8978,5.9039,57.4534,cherry
25.5091,45.0017,42.9368,24.8057,60.7918,6.5418,72.668,grapes
112.4013,42.6365,117.5809,13.8764,69.4466,5.5573,108.611,potato
39.6887,34.6058,66.2218,22.217,40.797,7.0776,14.3322,grapes
23.5125,54.5659,41.1694,28.1063,54.0731,5.8962,31.0759,grapes
2.8294,120.1107,154.3149,18.3191,71.3531,6.3772,110.5289,apple
97.6127,40.0623,86.4945,18.961,78.9109,5.6834,75.8884,potato
76.8233,60.401,32.1138,22.4247,79.6074,6.8289,89.7261,maize
34.7478,118.5501,140.7025,12.8498,69.3203,5.4737,61.3882,apple
5.885,118.7464,142.7567,17.2886,68.698,6.2216,116.1083,apple
82.7614,55.4604,58.1728,23.3454,60.4057,6.4231,106.9795,tomato
10.6433,130.6007,155.169,15.1864,60.131,6.7202,146.6235,apple
79.5451,38.5306,71.2503,19.3136,58.4369,5.7846,60.3685,peach
9.4976,105.7384,168.4368,14.65,84.0013,5.6754,104.2397,apple
106.0095,41.2986,47.4442,22.1915,48.2297,6.4328,87.3887,maize
76.7201,46.6807,50.2599,18.671,62.6312,6.5246,63.2554,peach
24.0571,65.3954,71.1721,21.8465,51.5099,7.511,51.04,grapes
56.4516,45.4039,116.1085,15.6401,76.4061,6.096,58.9003,cherry
30.6518,44.9077,64.4339,23.6977,52.022,6.7296,79.313,grapes
75.026,39.7358,44.8861,23.0341,54.3786,6.2662,112.9749,maize
57.5962,40.0717,62.1986,18.5544,56.3134,6.6421,86.4563,cherry
57.6512,36.8847,57.2566,8.603,57.5703,5.7943,74.0963,cherry
50.598,46.9284,89.199,19.736,47.4062,6.8646,14.7431,peach
111.7909,51.2016,60.3385,27.0388,60.041,6.7115,103.2387,tomato
96.5931,45.7572,79.8773,18.1602,65.3464,5.6129,77.0284,tomato
17.5275,59.1822,69.2031,27.6845,53.5982,5.9007,45.1185,grapes
